time,y,x,spatial_ref,ndvi
2015-05-10 10:15:58,1181505.0,2580015.0,2056,
2015-05-17 10:21:42,1181505.0,2580015.0,2056,
2015-05-26 10:15:58,1181505.0,2580015.0,2056,
2015-06-02 10:21:49,1181505.0,2580015.0,2056,
2015-06-11 10:15:45,1181505.0,2580015.0,2056,
2015-06-11 10:16:09,1181505.0,2580015.0,2056,
2015-06-27 10:15:51,1181505.0,2580015.0,2056,
2015-06-27 10:16:15,1181505.0,2580015.0,2056,
2015-07-04 10:22:07,1181505.0,2580015.0,2056,
2015-07-13 10:16:02,1181505.0,2580015.0,2056,
2015-07-13 10:16:26,1181505.0,2580015.0,2056,
2015-07-20 10:22:16,1181505.0,2580015.0,2056,0.42123628
2015-08-05 10:22:18,1181505.0,2580015.0,2056,0.40064007
2015-08-14 10:16:36,1181505.0,2580015.0,2056,
2015-08-21 10:22:26,1181505.0,2580015.0,2056,0.37716535
2015-08-30 10:16:18,1181505.0,2580015.0,2056,0.39375985
2015-08-30 10:16:42,1181505.0,2580015.0,2056,0.4006093
2015-09-06 10:22:32,1181505.0,2580015.0,2056,
2015-10-01 10:16:31,1181505.0,2580015.0,2056,0.33297694
2015-10-01 10:16:55,1181505.0,2580015.0,2056,0.34042114
2015-10-08 10:22:42,1181505.0,2580015.0,2056,0.35467768
2015-10-24 10:22:46,1181505.0,2580015.0,2056,0.2602126
2015-11-02 10:16:37,1181505.0,2580015.0,2056,
2015-11-02 10:17:01,1181505.0,2580015.0,2056,
2015-11-09 10:22:47,1181505.0,2580015.0,2056,0.17081776
2015-11-18 10:16:38,1181505.0,2580015.0,2056,0.046889205
2015-11-18 10:17:02,1181505.0,2580015.0,2056,0.045005634
2015-12-11 10:22:48,1181505.0,2580015.0,2056,
2015-12-20 10:16:39,1181505.0,2580015.0,2056,0.16338013
2015-12-20 10:17:02,1181505.0,2580015.0,2056,0.17268041
2015-12-27 10:22:49,1181505.0,2580015.0,2056,
2016-01-05 10:16:35,1181505.0,2580015.0,2056,
2016-01-05 10:16:59,1181505.0,2580015.0,2056,
2016-01-21 10:16:35,1181505.0,2580015.0,2056,
2016-01-21 10:16:59,1181505.0,2580015.0,2056,
2016-02-06 10:16:31,1181505.0,2580015.0,2056,0.23787102
2016-02-06 10:16:55,1181505.0,2580015.0,2056,0.24091442
2016-02-22 10:16:24,1181505.0,2580015.0,2056,
2016-02-22 10:16:48,1181505.0,2580015.0,2056,
2016-03-09 10:16:22,1181505.0,2580015.0,2056,0.22926155
2016-03-09 10:16:46,1181505.0,2580015.0,2056,0.27233988
2016-04-10 10:16:07,1181505.0,2580015.0,2056,0.2416518
2016-04-10 10:16:31,1181505.0,2580015.0,2056,0.24306883
2016-05-19 10:22:16,1181505.0,2580015.0,2056,
2016-06-20 10:22:25,1181505.0,2580015.0,2056,0.33793935
2016-06-29 10:16:20,1181505.0,2580015.0,2056,
2016-06-29 10:16:44,1181505.0,2580015.0,2056,
2016-07-06 10:22:34,1181505.0,2580015.0,2056,
2016-07-15 10:16:27,1181505.0,2580015.0,2056,0.42174238
2016-07-15 10:16:51,1181505.0,2580015.0,2056,0.4271893
2016-07-31 10:16:31,1181505.0,2580015.0,2056,0.29600978
2016-07-31 10:16:55,1181505.0,2580015.0,2056,0.29715785
2016-08-07 10:22:43,1181505.0,2580015.0,2056,0.37653622
2016-08-16 10:16:34,1181505.0,2580015.0,2056,0.37433076
2016-08-16 10:16:58,1181505.0,2580015.0,2056,0.38631532
2016-08-23 10:22:49,1181505.0,2580015.0,2056,0.34626177
2016-09-01 10:16:41,1181505.0,2580015.0,2056,0.25843853
2016-09-01 10:17:05,1181505.0,2580015.0,2056,0.2714212
2016-09-08 10:22:54,1181505.0,2580015.0,2056,0.33722335
2016-09-24 10:22:55,1181505.0,2580015.0,2056,0.31465903
2016-10-03 10:16:45,1181505.0,2580015.0,2056,0.28144854
2016-10-03 10:17:09,1181505.0,2580015.0,2056,0.29161373
2016-11-04 10:16:51,1181505.0,2580015.0,2056,0.19303219
2016-11-04 10:17:14,1181505.0,2580015.0,2056,0.2034142
2016-11-20 10:16:51,1181505.0,2580015.0,2056,0.13650487
2016-11-20 10:17:14,1181505.0,2580015.0,2056,0.14659971
2016-11-27 10:23:01,1181505.0,2580015.0,2056,
2016-12-06 10:16:49,1181505.0,2580015.0,2056,0.14661156
2016-12-06 10:17:13,1181505.0,2580015.0,2056,0.15982133
2016-12-13 10:22:58,1181505.0,2580015.0,2056,0.1602645
2017-01-07 10:16:42,1181505.0,2580015.0,2056,0.9476711
2017-01-07 10:17:05,1181505.0,2580015.0,2056,0.58044773
